gene_id	ERR4231004	ERR4231005	ERR4231006	ERR4231007	ERR4231008	ERR4231009
ENSG00000008256	719	516	527	405	217	771
ENSG00000008277	192	155	195	149	81	229
ENSG00000008282	1355	1136	1048	1433	652	2593
ENSG00000008283	314	270	334	481	269	1230
ENSG00000008294	4065	2602	3029	4432	2052	9705
ENSG00000008300	1474	946	1002	1353	776	3527
ENSG00000008311	2	3	1	3	0	3
ENSG00000008323	10	6	3	25	12	63
ENSG00000008324	316	275	315	313	191	559
ENSG00000008382	101	73	58	170	124	413
ENSG00000008394	0	0	0	0	0	0
ENSG00000008405	551	380	387	456	197	814
ENSG00000008438	2	8	2	1	0	8
ENSG00000008441	3505	1958	1750	2607	997	4613
ENSG00000008513	392	372	464	595	331	1259
ENSG00000008516	10	9	7	2	2	7
ENSG00000008517	1	0	6	0	0	0
ENSG00000008710	654	428	480	407	258	1133
ENSG00000008735	19	14	24	24	18	82
ENSG00000008838	1007	1025	1162	1131	749	2494
ENSG00000008853	940	648	628	847	413	1444
ENSG00000008869	627	434	454	727	287	976
ENSG00000008952	1919	1482	1645	1138	553	1832
ENSG00000008988	10448	8210	8473	8872	4355	13458
ENSG00000009307	6139	5157	5758	5410	2501	8622
ENSG00000009335	2633	2229	2496	3065	1401	5300
ENSG00000009413	532	395	464	936	420	2659
ENSG00000009694	1	3	3	3	1	5
ENSG00000009709	0	0	0	0	0	0
ENSG00000009724	18	22	10	7	6	13
ENSG00000009765	0	0	0	0	0	0
ENSG00000009780	173	150	137	117	66	199
ENSG00000009790	0	0	0	1	0	3
ENSG00000009830	679	590	641	688	432	1563
ENSG00000009844	1231	1152	1394	1741	786	3294
ENSG00000009950	0	2	0	2	0	0
ENSG00000009954	3795	2971	3391	3694	1774	6820
ENSG00000010017	610	674	697	676	321	1377
ENSG00000010030	1	4	2	0	0	2
ENSG00000010072	425	348	379	421	191	718
ENSG00000010165	1880	1863	1859	2486	1534	5185
ENSG00000010219	196	151	150	96	36	166
ENSG00000010244	2331	2159	2305	2321	1134	4301
ENSG00000010256	2882	2514	2611	2656	1707	6064
ENSG00000010270	890	610	711	733	318	1036
ENSG00000010278	742	533	600	687	383	1590
ENSG00000010282	0	0	0	0	0	0
ENSG00000010292	3787	2968	3476	2121	889	3188
ENSG00000010295	0	1	5	0	2	10
ENSG00000010310	0	1	0	0	2	14
ENSG00000010318	114	74	79	26	14	31
ENSG00000010319	0	0	0	0	0	1
ENSG00000010322	940	774	723	696	545	1941
ENSG00000010327	1	0	0	0	0	0
ENSG00000010361	295	254	306	154	87	340
ENSG00000010379	0	0	0	0	0	0
ENSG00000010404	1118	867	855	811	339	1154
ENSG00000010438	1	0	0	0	0	1
ENSG00000010539	245	277	319	277	168	719
ENSG00000010610	6	4	2	2	2	6
ENSG00000010626	57	38	35	43	9	58
ENSG00000010671	1	0	4	2	0	4
ENSG00000010704	189	112	103	68	21	52
ENSG00000010803	728	669	764	600	339	1322
ENSG00000010810	326	231	258	292	105	440
ENSG00000010818	832	488	575	722	369	1613
ENSG00000010932	3	9	6	1	1	10
ENSG00000011007	1555	1332	1460	1874	924	3708
ENSG00000011009	873	919	844	853	558	2199
ENSG00000011021	1008	623	739	448	289	890
ENSG00000011028	2050	1316	1088	903	391	1579
ENSG00000011052	0	0	0	0	0	0
ENSG00000011083	0	0	0	0	0	0
ENSG00000011105	288	171	189	279	92	386
ENSG00000011114	554	444	438	603	257	1387
ENSG00000011132	158	151	146	90	94	309
ENSG00000011143	160	124	140	88	38	117
ENSG00000011198	456	436	541	758	462	1732
ENSG00000011201	118	136	197	21	16	123
ENSG00000011243	614	588	604	654	427	1559
ENSG00000011258	259	187	180	380	147	718
ENSG00000011260	879	871	997	688	345	1440
ENSG00000011275	1639	1187	1266	1482	864	3533
ENSG00000011295	1373	1126	1074	1223	697	2227
ENSG00000011304	4665	4336	4701	3334	1815	6290
ENSG00000011332	157	197	266	244	142	533
ENSG00000011347	11	15	12	7	13	65
ENSG00000011376	888	768	899	913	441	1564
ENSG00000011405	1273	889	1120	1277	468	2382
ENSG00000011422	1760	2168	1851	2241	1214	4063
ENSG00000011426	6920	5728	6377	4146	1609	5016
ENSG00000011451	1117	891	827	1465	1066	4071
ENSG00000011454	1890	1535	1761	1073	497	1747
ENSG00000011465	7	6	5	32	16	99
ENSG00000011478	542	381	328	717	364	1319
ENSG00000011485	1938	1897	2190	1625	963	3777
ENSG00000011523	234	263	276	213	156	503
ENSG00000011566	298	283	261	332	161	742
ENSG00000011590	2	6	2	2	1	2
ENSG00000011600	0	0	0	0	0	0
ENSG00000011638	253	153	135	303	130	468
ENSG00000011677	136	103	73	205	121	451
ENSG00000012048	1132	890	1051	887	428	1787
ENSG00000012061	1098	990	997	982	530	1972
ENSG00000012124	0	5	0	0	0	0
ENSG00000012171	21	12	20	4	5	12
ENSG00000012174	1825	1362	1600	1133	394	1321
ENSG00000012211	195	170	175	175	130	501
ENSG00000012223	0	0	0	3	2	5
ENSG00000012232	1582	1313	1304	1400	754	2049
ENSG00000012504	0	0	0	0	1	0
ENSG00000012660	2503	2265	2537	3227	1729	6338
ENSG00000012779	0	0	0	1	0	0
ENSG00000012817	0	0	0	0	0	0
ENSG00000012822	573	387	430	367	206	713
ENSG00000012963	713	634	663	450	240	713
ENSG00000012983	1274	1155	1191	1257	509	2620
ENSG00000013016	1324	1001	870	1387	642	1910
ENSG00000013275	3045	2656	2648	3207	1896	6285
ENSG00000013288	753	498	464	581	284	1135
ENSG00000013293	0	0	0	0	0	0
ENSG00000013297	0	1	0	1	0	1
ENSG00000013306	2095	2302	2336	1997	1469	5664
ENSG00000013364	1987	1211	1176	1143	476	2043
ENSG00000013374	674	508	590	540	310	886
ENSG00000013375	1025	809	880	569	205	955
ENSG00000013392	128	76	86	84	29	105
ENSG00000013441	606	725	633	501	334	1367
ENSG00000013503	277	287	401	339	196	712
ENSG00000013523	561	556	738	366	171	521
ENSG00000013561	1505	1000	1154	1717	757	2911
ENSG00000013563	122	79	99	62	22	94
ENSG00000013573	567	631	694	467	425	1358
ENSG00000013583	546	503	514	388	189	440
ENSG00000013588	551	344	392	1244	1032	4729
ENSG00000013619	463	388	488	483	222	1029
ENSG00000013725	0	1	0	0	0	2
ENSG00000013810	1771	1644	1867	1075	697	2278
ENSG00000014123	399	290	254	228	54	243
ENSG00000014138	241	246	176	197	101	349
ENSG00000014164	474	388	447	538	370	1490
ENSG00000014216	1860	1223	1082	1616	700	2838
ENSG00000014257	1	0	0	0	0	1
ENSG00000014641	3116	2468	2585	2188	910	3001
ENSG00000014824	1088	807	873	1092	485	2222
ENSG00000014914	435	311	276	148	95	377
ENSG00000014919	685	618	707	733	306	1269
ENSG00000015133	225	133	134	166	113	338
ENSG00000015153	154	157	125	153	67	237
ENSG00000015171	1062	893	1017	927	397	1767
ENSG00000015285	2	5	3	2	0	5
ENSG00000015413	0	0	0	0	0	2
ENSG00000015475	428	403	527	399	265	941
ENSG00000015479	27	17	17	25	17	75
ENSG00000015520	0	0	0	2	4	9
ENSG00000015532	474	412	410	314	149	478
ENSG00000015568	4	2	4	2	1	0
ENSG00000015592	3	5	0	5	8	20
ENSG00000015676	2189	1836	1741	1948	1035	4012
ENSG00000016082	0	0	0	0	1	3
ENSG00000016391	13	18	21	9	4	22
ENSG00000016402	0	1	0	0	0	0
ENSG00000016490	0	0	0	0	1	1
ENSG00000016602	0	0	0	0	0	0
ENSG00000016864	954	839	746	771	355	1442
ENSG00000017260	2191	1649	1682	2242	1071	4028
ENSG00000017427	0	0	0	0	0	0
ENSG00000017483	0	5	4	1	2	5
ENSG00000017797	1190	779	575	1085	391	1328
ENSG00000018189	162	156	206	265	158	546
ENSG00000018236	0	0	0	0	0	0
ENSG00000018280	0	0	1	0	0	0
ENSG00000018408	1166	707	648	2049	927	5088
ENSG00000018510	918	790	920	712	317	1243
ENSG00000018607	0	0	0	0	0	0
ENSG00000018610	786	676	786	879	531	1861
ENSG00000018625	0	1	0	0	0	4
ENSG00000018699	489	510	600	466	265	890
ENSG00000018869	14	3	12	2	7	29
ENSG00000019102	3	1	1	0	0	0
ENSG00000019144	415	298	313	261	131	571
ENSG00000019169	0	0	0	0	0	0
ENSG00000019186	0	0	0	0	1	13
ENSG00000019485	239	228	253	261	143	562
ENSG00000019505	0	0	0	0	0	0
ENSG00000019549	1381	837	892	1546	730	2953
ENSG00000019582	0	0	1	0	0	0
ENSG00000019991	0	0	0	0	2	9
ENSG00000019995	310	202	251	398	207	767
ENSG00000020129	964	821	948	1610	1180	4500
ENSG00000020181	104	73	74	48	23	74
ENSG00000020219	0	0	0	0	0	0
ENSG00000020256	642	510	515	524	290	937
ENSG00000020426	668	690	653	632	313	1054
ENSG00000020577	1533	1376	1563	1026	504	2089
ENSG00000020633	269	207	191	239	100	377
ENSG00000020922	816	767	815	458	205	698
ENSG00000021300	22	21	9	11	3	7
ENSG00000021355	0	0	0	0	1	9
ENSG00000021461	0	0	0	0	0	0
ENSG00000021488	1	7	0	1	6	5
ENSG00000021574	331	180	180	240	79	345
ENSG00000021645	144	85	134	107	60	298
ENSG00000021762	48	43	30	34	5	30
ENSG00000021776	1075	1038	1084	1174	590	2292
ENSG00000021826	636	523	613	483	162	745
ENSG00000021852	0	0	0	0	0	0
ENSG00000022267	1155	991	1112	919	297	1075
ENSG00000022277	2374	1954	2050	1983	1077	3742
ENSG00000022355	0	0	0	0	0	0
ENSG00000022556	0	1	0	2	0	0
ENSG00000022567	212	190	123	228	104	310
ENSG00000022840	1479	1286	1408	1831	959	3644
ENSG00000022976	102	81	63	33	25	73
ENSG00000023041	842	746	745	1124	617	2239
ENSG00000023171	17	7	8	37	3	37
ENSG00000023191	1733	1292	1315	1290	740	3051
ENSG00000023228	1638	1216	1420	1274	472	1791
ENSG00000023287	2441	1765	1945	2903	1269	5361
ENSG00000023318	1568	1252	1285	1411	669	2744
ENSG00000023330	1976	1711	1632	1764	947	2776
ENSG00000023445	129	101	191	154	92	540
ENSG00000023516	1826	1166	1645	2159	707	3743
ENSG00000023572	570	551	581	690	298	1135
ENSG00000023608	639	623	1040	362	152	485
ENSG00000023697	314	274	304	301	128	499
ENSG00000023734	2853	2502	2553	3583	1870	7181
ENSG00000023839	28	36	60	32	22	144
ENSG00000023892	4	4	1	0	3	4
ENSG00000023902	347	265	256	269	151	633
ENSG00000023909	1079	1068	1275	1199	618	2131
ENSG00000024048	797	645	717	767	311	1161
ENSG00000024422	4471	2677	2445	5835	2736	11723
ENSG00000024526	1559	1470	1602	765	364	1327
ENSG00000024862	107	70	64	117	58	212
ENSG00000025039	509	410	360	513	201	840
ENSG00000025156	437	388	434	340	186	597
ENSG00000025293	2246	1284	1435	2242	853	3866
ENSG00000025423	15	10	16	15	6	21
ENSG00000025434	48	41	42	16	8	19
ENSG00000025708	8	8	7	4	0	14
ENSG00000025770	820	766	753	616	471	1524
ENSG00000025772	2498	2068	2069	1510	694	2251
ENSG00000025796	1852	1442	1717	1828	757	3066
ENSG00000025800	2559	2392	2495	3790	1882	6896
ENSG00000026025	11946	11342	11506	10664	5523	17785
ENSG00000026036	68	94	71	120	114	353
ENSG00000026103	49	40	50	57	33	132
ENSG00000026297	85	49	58	34	32	67
ENSG00000026508	15595	13119	12286	20846	10779	43336
ENSG00000026559	113	87	130	48	13	41
ENSG00000026652	407	311	346	318	178	782
ENSG00000026751	1	0	0	0	0	0
ENSG00000026950	127	66	81	52	16	74
ENSG00000027001	963	675	718	722	305	921
ENSG00000027075	68	43	52	51	39	158
ENSG00000027644	0	2	1	0	1	3
ENSG00000027697	420	358	393	475	244	1009
ENSG00000027847	249	252	203	162	91	403
ENSG00000027869	0	0	0	0	0	0
ENSG00000028116	119	89	96	73	43	162
ENSG00000028137	0	0	0	1	1	7
ENSG00000028203	607	474	491	576	283	970
ENSG00000028277	61	62	75	45	23	85
ENSG00000028310	1108	1098	1106	986	648	2580
ENSG00000028528	1551	1413	1294	902	468	1689
ENSG00000028839	221	257	265	340	151	574
ENSG00000029153	1519	1290	1262	2518	961	4349
ENSG00000029363	2630	2500	2697	2019	874	3341
ENSG00000029364	1740	1464	1393	2524	1248	5081
ENSG00000029534	153	65	92	188	124	1103
ENSG00000029559	0	0	0	6	1	8
ENSG00000029639	279	230	206	249	89	326
ENSG00000029725	2508	1891	1863	1416	611	2078
ENSG00000029993	1728	1788	1955	929	600	2090
ENSG00000030066	2407	2453	2609	2805	1445	5627
ENSG00000030110	489	475	619	506	327	1387
ENSG00000030304	0	0	0	0	0	2
ENSG00000030419	126	74	102	95	49	215
ENSG00000030582	3733	2585	2295	3459	1996	7338
ENSG00000031003	975	622	752	766	307	1352
ENSG00000031081	405	307	401	383	141	670
ENSG00000031691	153	192	188	199	91	335
ENSG00000031698	5088	3743	4345	5413	2429	8809
ENSG00000031823	1203	1165	1107	1202	780	2748
ENSG00000032219	410	245	289	551	191	995
ENSG00000032389	327	299	263	264	152	592
ENSG00000032444	1065	759	702	589	302	1229
ENSG00000032742	454	313	375	389	139	625
ENSG00000033011	529	432	504	633	301	1134
ENSG00000033030	645	508	467	595	336	1306
ENSG00000033050	428	474	501	470	305	968
ENSG00000033100	899	808	860	768	479	1662
ENSG00000033122	46	37	43	15	14	67
ENSG00000033170	627	479	503	641	204	843
ENSG00000033178	1801	1570	1587	1620	629	2757
ENSG00000033327	43	45	74	26	24	84
ENSG00000033627	986	788	824	1137	625	2252
ENSG00000033800	610	592	661	587	276	1188
ENSG00000033867	2014	1625	2212	2557	870	4191
ENSG00000034053	389	365	337	268	144	576
ENSG00000034152	1444	1694	2111	1779	1312	3721
ENSG00000034239	33	20	37	28	19	56
ENSG00000034510	29404	17370	14018	36885	16762	66285
ENSG00000034533	181	141	185	248	173	582
ENSG00000034677	712	521	521	980	351	1432
ENSG00000034693	441	347	356	315	114	466
ENSG00000034713	1164	876	901	1031	531	1682
ENSG00000034971	0	0	0	0	0	0
ENSG00000035115	170	155	151	204	127	564
ENSG00000035141	1249	1308	1478	1204	694	2047
ENSG00000035403	6593	4844	5575	4758	2145	10343
ENSG00000035499	731	597	683	286	111	340
ENSG00000035664	8	6	8	1	6	23
ENSG00000035681	1226	1186	1182	1076	592	1571
ENSG00000035687	788	636	668	1003	415	1900
ENSG00000035720	0	0	0	0	0	0
ENSG00000035862	2361	1314	1006	2844	1132	4258
ENSG00000035928	1771	1442	1620	1234	532	2012
ENSG00000036054	869	726	822	1396	708	3042
ENSG00000036257	1273	1078	1313	1104	500	1922
ENSG00000036448	12	2	1	13	5	9
ENSG00000036473	0	0	0	0	0	0
ENSG00000036530	0	0	4	1	0	2
ENSG00000036549	1489	1158	1432	1259	633	2401
ENSG00000036565	0	0	0	0	0	0
ENSG00000036672	48	110	164	103	72	256
ENSG00000036828	0	0	0	0	0	0
ENSG00000037042	329	292	270	176	114	434
ENSG00000037241	573	449	433	442	224	611
ENSG00000037280	45	62	60	21	17	44
ENSG00000037474	3903	3765	4624	2982	1468	5068
ENSG00000037637	658	498	425	829	300	1283
ENSG00000037749	965	730	1046	1268	543	2177
ENSG00000037757	208	157	158	206	97	343
ENSG00000037897	254	316	375	208	169	460
ENSG00000037965	161	142	170	48	27	56
ENSG00000038002	209	132	135	140	44	169
ENSG00000038210	183	133	103	148	52	260
ENSG00000038219	1405	895	1227	1170	503	2643
ENSG00000038274	1374	1103	1085	669	234	862
ENSG00000038295	537	425	534	274	79	506
ENSG00000038358	1456	1325	1426	1378	965	3547
ENSG00000038382	7240	4510	5881	8383	4269	22437
ENSG00000038427	148	233	285	181	69	307
ENSG00000038532	286	287	226	354	176	775
ENSG00000038945	72	38	57	80	36	80
ENSG00000039068	0	0	0	0	0	0
ENSG00000039123	2888	2750	3278	2548	1198	4528
ENSG00000039139	105	52	89	62	30	134
ENSG00000039319	1275	991	1304	1454	500	2447
ENSG00000039523	1051	890	953	666	348	1356
ENSG00000039537	0	0	0	0	0	1
ENSG00000039560	6357	4974	5455	4125	1272	4911
ENSG00000039600	0	0	2	0	0	0
ENSG00000039650	732	654	636	515	342	1220
ENSG00000039987	1	1	2	0	1	5
ENSG00000040199	547	520	585	622	351	1486
ENSG00000040275	2673	2391	2653	2250	1091	3803
ENSG00000040341	754	657	648	440	132	428
ENSG00000040487	325	221	310	257	187	654
ENSG00000040531	776	574	582	508	327	1024
ENSG00000040608	6	8	4	4	1	3
ENSG00000040633	1723	1501	1591	1823	1171	3631
ENSG00000040731	0	1	0	0	0	0
ENSG00000040933	481	369	487	312	134	536
ENSG00000041353	1918	1214	980	3107	1125	4520
ENSG00000041357	3616	3475	3570	2792	1437	4324
ENSG00000041515	5	1	1	5	1	14
ENSG00000041802	1090	894	1120	936	567	2031
ENSG00000041880	461	370	291	278	117	460
ENSG00000041982	1538	716	1287	7143	3078	23042
ENSG00000041988	268	260	254	285	174	621
ENSG00000042062	0	0	0	0	0	0
ENSG00000042088	367	345	378	382	203	752
ENSG00000042286	123	133	163	120	95	274
ENSG00000042304	0	0	0	0	0	2
ENSG00000042317	79	53	59	77	37	87
ENSG00000042429	89	121	111	76	80	335
ENSG00000042445	704	499	461	313	132	470
ENSG00000042493	1684	1102	875	1196	435	1429
ENSG00000042753	1747	1509	1705	2036	1246	4230
ENSG00000042781	2	1	4	7	2	11
ENSG00000042813	0	0	0	0	0	0
ENSG00000042832	0	0	0	0	1	1
ENSG00000042980	15	4	7	18	9	80
ENSG00000043039	117	64	48	184	112	474
ENSG00000043093	498	454	486	438	204	771
ENSG00000043143	870	648	500	1004	404	1488
ENSG00000043355	287	226	211	480	306	919
ENSG00000043462	0	0	0	0	0	0
ENSG00000043514	696	729	749	841	482	1875
ENSG00000043591	9	5	14	4	1	11
ENSG00000044012	0	0	0	0	0	0
ENSG00000044090	1084	660	591	564	243	735
ENSG00000044115	6115	4642	4991	5610	2454	10113
ENSG00000044446	356	381	350	345	191	744
ENSG00000044459	419	289	337	301	134	570
ENSG00000044524	55	14	24	35	3	58
ENSG00000044574	30425	19213	18634	41450	14801	39120
ENSG00000046604	2234	1732	1665	1160	498	1978
ENSG00000046647	141	86	110	82	40	127
ENSG00000046651	420	370	330	263	167	605
ENSG00000046653	14	21	23	14	17	46
ENSG00000046774	0	0	0	2	0	0
ENSG00000046889	0	0	0	0	0	0
ENSG00000047056	246	273	373	286	206	752
ENSG00000047188	857	743	774	800	358	1340
ENSG00000047230	412	363	459	222	102	344
ENSG00000047249	1549	1174	1364	945	450	1535
ENSG00000047315	3544	2907	3240	3627	1797	6693
ENSG00000047346	160	152	143	151	76	325
